accident_id,county,date,time,latitude,longitude,severity,casualties,vehicles_involved,road_type,lighting,datetime,hour,day_of_week,month,is_weekend,is_rush_hour,accident_severity_index,temperature_mean,precipitation_sum,windspeed_max,population,traffic_index,rain_flag,wind_flag,weather_impact_score,accidents_per_100k_proxy
ACC-004715,Limerick,2024-05-22,22:00:00,52.62030101429758,-8.754704610392812,3,1,1,Urban,Daylight,2024-05-22 22:00:00,22,Wednesday,5,False,0,2.1,13.3,0.6,22.1,210000,0.5,0,0,0.9329999999999999,0.7142857142857142
ACC-004716,Cork,2025-10-26,03:38:00,51.854645980550615,-8.585262155845449,2,3,1,Urban,Daylight,2025-10-26 03:38:00,3,Sunday,10,True,0,2.0500000000000003,9.5,0.6,26.9,584000,0.72,0,1,1.202,0.2945205479452055
ACC-004717,Kilkenny,2024-09-10,15:08:00,52.620718004629886,-7.314048454247018,2,3,1,Urban,Daylight,2024-09-10 15:08:00,15,Tuesday,9,False,0,2.0500000000000003,12.7,2.6,24.3,103000,0.4,1,0,1.899,1.3592233009708736
ACC-004718,Dublin,2025-11-27,09:43:00,53.33970439835154,-6.321246539209651,2,0,1,Urban,Darkness,2025-11-27 09:43:00,9,Thursday,11,False,1,1.3,13.0,4.4,31.7,1453000,1.0,1,1,2.931,0.13764624913971094
ACC-004719,Dublin,2023-08-23,12:10:00,53.35041614692139,-6.268504330527482,2,1,3,Rural,Daylight,2023-08-23 12:10:00,12,Wednesday,8,False,0,1.9500000000000002,16.2,0.8,12.5,1453000,1.0,0,0,0.7350000000000001,0.13764624913971094
ACC-004720,Limerick,2025-05-01,04:44:00,52.68002564106719,-8.549866194121337,3,2,2,Urban,Daylight,2025-05-01 04:44:00,4,Thursday,5,False,0,2.5500000000000003,14.3,0.2,17.8,210000,0.5,0,0,0.624,0.7142857142857142
ACC-004721,Kerry,2025-12-17,02:21:00,52.14718604969645,-9.51737165400916,2,0,1,Urban,Darkness,2025-12-17 02:21:00,2,Wednesday,12,False,0,1.3,9.9,8.3,35.9,156000,0.42,1,1,4.837,0.9102564102564101
ACC-004722,Cork,2023-03-04,05:17:00,51.88843226291284,-8.404775168019537,2,0,2,Urban,Daylight,2023-03-04 05:17:00,5,Saturday,3,True,0,1.5,4.3,0.0,8.9,584000,0.72,0,0,1.6920000000000002,0.2945205479452055
ACC-004723,Dublin,2024-08-24,23:14:00,53.39781790711259,-6.217131153867651,3,1,1,Urban,Daylight,2024-08-24 23:14:00,23,Saturday,8,True,0,2.1,13.7,0.1,26.0,1453000,1.0,0,1,0.8250000000000001,0.13764624913971094
ACC-004724,Dublin,2024-08-09,18:37:00,53.341153492182286,-6.23320114812369,1,0,4,Urban,Darkness,2024-08-09 18:37:00,18,Friday,8,False,1,1.35,17.6,0.0,30.5,1453000,1.0,0,1,0.9149999999999999,0.13764624913971094
ACC-004725,Dublin,2025-09-20,01:35:00,53.33907369556479,-6.22780383003385,3,0,3,Urban,Daylight,2025-09-20 01:35:00,1,Saturday,9,True,0,2.25,12.5,6.8,26.4,1453000,1.0,1,1,3.852,0.13764624913971094
ACC-004726,Kilkenny,2025-05-10,02:22:00,52.72245639484338,-7.2923100482875585,4,4,3,Rural,Daylight,2025-05-10 02:22:00,2,Saturday,5,True,0,3.8000000000000003,11.3,0.0,13.5,103000,0.4,0,0,0.405,1.3592233009708736
ACC-004727,Dublin,2023-01-26,18:53:00,53.360762908208514,-6.368129430012584,3,2,3,Urban,Daylight,2023-01-26 18:53:00,18,Thursday,1,False,1,2.7500000000000004,5.4,0.0,16.9,1453000,1.0,0,0,1.657,0.13764624913971094
ACC-004728,Galway,2024-01-10,19:21:00,53.25029829755898,-9.006127366627315,1,0,1,Urban,Darkness,2024-01-10 19:21:00,19,Wednesday,1,False,0,0.75,1.7,0.0,13.1,292000,0.55,0,0,2.468,0.5308219178082193
ACC-004729,Limerick,2023-03-24,19:16:00,52.65135172802762,-8.654802458335594,1,1,2,Motorway,Daylight,2023-03-24 19:16:00,19,Friday,3,False,0,1.2000000000000002,7.6,16.9,34.5,210000,0.5,1,1,9.239999999999998,0.7142857142857142
ACC-004730,Limerick,2023-08-12,04:18:00,52.6061339453376,-8.712943881966718,3,1,2,Urban,Darkness,2023-08-12 04:18:00,4,Saturday,8,True,0,2.3000000000000003,15.9,8.7,23.5,210000,0.5,1,0,4.619999999999999,0.7142857142857142
ACC-004731,Waterford,2025-12-21,12:27:00,52.24382979033475,-6.952298124969062,1,2,3,Urban,Daylight,2025-12-21 12:27:00,12,Sunday,12,True,0,1.6500000000000001,7.0,3.5,17.4,127000,0.44,1,0,2.847,1.1338582677165354
ACC-004732,Kilkenny,2025-11-26,09:13:00,52.663040419027205,-7.261994760635749,2,0,1,Urban,Daylight,2025-11-26 09:13:00,9,Wednesday,11,False,1,1.3,8.7,1.2,20.7,103000,0.4,1,0,1.4860000000000002,1.3592233009708736
ACC-004733,Dublin,2024-09-14,20:41:00,53.2696825411554,-6.264644215934095,3,5,1,Rural,Daylight,2024-09-14 20:41:00,20,Saturday,9,True,0,3.1000000000000005,15.7,1.2,23.5,1453000,1.0,1,0,1.245,0.13764624913971094
ACC-004734,Kerry,2025-10-16,13:25:00,52.1551574374917,-9.5840188252055,1,0,2,Motorway,Darkness,2025-10-16 13:25:00,13,Thursday,10,False,0,0.9500000000000001,11.7,0.0,16.9,156000,0.42,0,0,0.507,0.9102564102564101
ACC-004735,Kerry,2025-04-07,16:34:00,52.16084505384013,-9.479586185852096,1,0,3,Urban,Darkness,2025-04-07 16:34:00,16,Monday,4,False,1,1.1500000000000001,11.2,0.0,14.5,156000,0.42,0,0,0.435,0.9102564102564101
ACC-004736,Waterford,2023-05-11,12:13:00,52.22133784289861,-7.174018859761353,1,0,3,Urban,Daylight,2023-05-11 12:13:00,12,Thursday,5,False,0,1.1500000000000001,11.4,8.4,18.2,127000,0.44,1,0,4.3260000000000005,1.1338582677165354
ACC-004737,Cork,2023-08-08,03:42:00,51.95158082315273,-8.625009986440872,2,2,2,Urban,Daylight,2023-08-08 03:42:00,3,Tuesday,8,False,0,2.0,16.3,1.5,9.6,584000,0.72,1,0,0.9630000000000001,0.2945205479452055
ACC-004738,Kilkenny,2025-03-08,09:09:00,52.56869645629723,-7.248822071986551,3,1,4,Urban,Darkness,2025-03-08 09:09:00,9,Saturday,3,True,1,2.7,9.7,0.7,24.9,103000,0.4,0,0,1.137,1.3592233009708736
ACC-004739,Waterford,2025-03-02,07:19:00,52.29861666228636,-7.066761464290319,2,1,3,Urban,Daylight,2025-03-02 07:19:00,7,Sunday,3,True,1,1.9500000000000002,7.6,0.0,18.1,127000,0.44,0,0,1.1430000000000002,1.1338582677165354
ACC-004740,Limerick,2025-02-03,08:51:00,52.67531144502082,-8.71257982305889,2,2,3,Rural,Darkness,2025-02-03 08:51:00,8,Monday,2,False,1,2.2,9.8,0.6,34.2,210000,0.5,0,1,1.3459999999999999,0.7142857142857142
ACC-004741,Cork,2024-11-25,23:03:00,51.88320099336371,-8.437229051570334,1,1,1,Urban,Daylight,2024-11-25 23:03:00,23,Monday,11,False,0,1.0,5.3,1.6,21.5,584000,0.72,1,0,2.54,0.2945205479452055
ACC-004742,Cork,2025-12-19,22:46:00,51.88646125341764,-8.651082559055368,1,2,1,Motorway,Daylight,2025-12-19 22:46:00,22,Friday,12,False,0,1.25,7.3,0.0,28.2,584000,0.72,0,1,1.521,0.2945205479452055
ACC-004743,Dublin,2025-12-01,01:13:00,53.23011944622137,-6.319974117729135,2,2,1,Urban,Darkness,2025-12-01 01:13:00,1,Monday,12,False,0,1.8,9.4,11.1,26.0,1453000,1.0,1,1,5.925000000000001,0.13764624913971094
ACC-004744,Waterford,2024-08-06,07:34:00,52.19107039799414,-7.2097012069431905,2,2,3,Urban,Daylight,2024-08-06 07:34:00,7,Tuesday,8,False,1,2.2,15.0,0.6,23.8,127000,0.44,0,0,0.984,1.1338582677165354
ACC-004745,Dublin,2025-02-23,08:10:00,53.30008617651293,-6.176937201292669,3,2,4,Urban,Daylight,2025-02-23 08:10:00,8,Sunday,2,True,1,2.95,11.2,6.8,42.9,1453000,1.0,1,1,4.3469999999999995,0.13764624913971094
ACC-004746,Cork,2023-09-14,14:24:00,51.8906556121128,-8.483743863817928,2,1,1,Rural,Darkness,2023-09-14 14:24:00,14,Thursday,9,False,0,1.55,13.9,20.3,14.1,584000,0.72,1,0,9.558,0.2945205479452055
ACC-004747,Waterford,2024-01-17,01:25:00,52.251944817405445,-7.039201315251516,1,1,2,Rural,Darkness,2024-01-17 01:25:00,1,Wednesday,1,False,0,1.2000000000000002,-0.1,0.0,14.7,127000,0.44,0,0,2.9659999999999997,1.1338582677165354
ACC-004748,Dublin,2025-05-07,16:46:00,53.32433816022426,-6.3171918658678825,3,3,4,Urban,Daylight,2025-05-07 16:46:00,16,Wednesday,5,False,1,3.2,11.2,0.0,13.0,1453000,1.0,0,0,0.39,0.13764624913971094
ACC-004749,Waterford,2023-09-26,05:06:00,52.2162752289515,-7.09986161957535,1,1,3,Urban,Daylight,2023-09-26 05:06:00,5,Tuesday,9,False,0,1.4000000000000001,14.8,6.0,35.8,127000,0.44,1,1,3.774,1.1338582677165354
ACC-004750,Galway,2024-03-23,10:46:00,53.27080809840531,-9.173643477388929,1,2,1,Urban,Daylight,2024-03-23 10:46:00,10,Saturday,3,True,0,1.25,6.8,1.1,31.6,292000,0.55,1,1,2.2430000000000003,0.5308219178082193
ACC-004751,Kerry,2024-12-07,04:42:00,52.17053815943167,-9.67149337379546,4,2,3,Rural,Daylight,2024-12-07 04:42:00,4,Saturday,12,True,0,3.3000000000000003,7.1,4.9,41.9,156000,0.42,1,1,4.186999999999999,0.9102564102564101
ACC-004752,Kilkenny,2023-04-08,14:25:00,52.72792447058574,-7.440888949166632,3,1,1,Rural,Daylight,2023-04-08 14:25:00,14,Saturday,4,True,0,2.1,8.9,0.3,27.0,103000,0.4,0,1,1.22,1.3592233009708736
ACC-004753,Limerick,2025-01-10,15:36:00,52.69820287359117,-8.674698220544133,1,1,2,Rural,Daylight,2025-01-10 15:36:00,15,Friday,1,False,0,1.2000000000000002,1.9,3.8,25.3,210000,0.5,1,1,4.494,0.7142857142857142
ACC-004754,Kerry,2023-07-06,16:39:00,52.30527138852625,-9.512032461841718,1,0,3,Rural,Darkness,2023-07-06 16:39:00,16,Thursday,7,False,1,1.1500000000000001,14.6,24.1,26.6,156000,0.42,1,1,11.643,0.9102564102564101
ACC-004755,Waterford,2023-11-14,15:15:00,52.18080105467783,-7.227551311608055,1,2,2,Motorway,Daylight,2023-11-14 15:15:00,15,Tuesday,11,False,0,1.4500000000000002,10.3,0.0,19.9,127000,0.44,0,0,0.5969999999999999,1.1338582677165354
ACC-004756,Cork,2025-07-26,05:59:00,51.900055202234206,-8.46977230594355,1,2,2,Urban,Darkness,2025-07-26 05:59:00,5,Saturday,7,True,0,1.4500000000000002,16.4,0.8,19.1,584000,0.72,0,0,0.933,0.2945205479452055
ACC-004757,Galway,2024-01-07,09:14:00,53.22236460681704,-9.117492405790465,4,1,2,Urban,Darkness,2024-01-07 09:14:00,9,Sunday,1,True,1,2.85,0.4,0.0,7.9,292000,0.55,0,0,2.637,0.5308219178082193
ACC-004758,Cork,2024-04-15,08:59:00,52.017345847029056,-8.477854934561734,1,1,3,Urban,Daylight,2024-04-15 08:59:00,8,Monday,4,False,1,1.4000000000000001,8.2,0.6,36.2,584000,0.72,0,1,1.8060000000000003,0.2945205479452055
ACC-004759,Cork,2024-07-11,20:00:00,51.86043426292755,-8.47344161630221,2,1,2,Urban,Daylight,2024-07-11 20:00:00,20,Thursday,7,False,0,1.75,13.8,0.0,19.9,584000,0.72,0,0,0.5969999999999999,0.2945205479452055
ACC-004760,Dublin,2024-10-10,22:58:00,53.24935082143857,-6.181204951761985,3,4,2,Motorway,Darkness,2024-10-10 22:58:00,22,Thursday,10,False,0,3.0500000000000003,8.3,3.2,20.2,1453000,1.0,1,0,2.471,0.13764624913971094
ACC-004761,Limerick,2024-04-04,02:30:00,52.63846811924163,-8.563589691534519,1,0,1,Urban,Daylight,2024-04-04 02:30:00,2,Thursday,4,False,0,0.75,8.5,9.0,19.3,210000,0.5,1,0,5.004,0.7142857142857142
ACC-004762,Cork,2024-01-10,12:34:00,51.88609225645656,-8.519598795840627,2,2,2,Motorway,Daylight,2024-01-10 12:34:00,12,Wednesday,1,False,0,2.0,1.8,0.0,16.9,584000,0.72,0,0,2.557,0.2945205479452055
ACC-004763,Dublin,2025-08-27,07:48:00,53.27560987797549,-6.342070110570781,1,0,4,Urban,Daylight,2025-08-27 07:48:00,7,Wednesday,8,False,1,1.35,16.0,11.6,22.6,1453000,1.0,1,0,5.898,0.13764624913971094
ACC-004764,Kilkenny,2025-09-22,04:12:00,52.65769257375426,-7.299651025393733,1,4,2,Urban,Daylight,2025-09-22 04:12:00,4,Monday,9,False,0,1.9500000000000002,8.4,0.0,15.3,103000,0.4,0,0,0.8589999999999999,1.3592233009708736
ACC-004765,Dublin,2024-02-27,04:28:00,53.36813049037149,-6.225563831886315,2,0,2,Rural,Daylight,2024-02-27 04:28:00,4,Tuesday,2,False,0,1.5,7.4,3.4,24.8,1453000,1.0,1,0,2.924,0.13764624913971094
ACC-004766,Kerry,2024-01-09,10:55:00,52.13279213340661,-9.68200501020718,1,1,3,Rural,Daylight,2024-01-09 10:55:00,10,Tuesday,1,False,0,1.4000000000000001,0.7,0.0,19.5,156000,0.42,0,0,2.91,0.9102564102564101
ACC-004767,Dublin,2025-10-20,18:23:00,53.304153582635074,-6.159126048520784,1,0,3,Motorway,Darkness,2025-10-20 18:23:00,18,Monday,10,False,1,1.1500000000000001,12.9,2.8,19.2,1453000,1.0,1,0,1.8359999999999999,0.13764624913971094
ACC-004768,Kerry,2023-11-01,00:27:00,52.11014424200704,-9.622144669018144,2,1,1,Urban,Darkness,2023-11-01 00:27:00,0,Wednesday,11,False,0,1.55,8.9,9.4,33.4,156000,0.42,1,1,5.507,0.9102564102564101
ACC-004769,Cork,2025-07-26,22:28:00,51.9222113444643,-8.393011682098518,4,2,2,Urban,Darkness,2025-07-26 22:28:00,22,Saturday,7,True,0,3.1,16.4,0.8,19.1,584000,0.72,0,0,0.933,0.2945205479452055
ACC-004770,Kerry,2024-05-17,13:03:00,52.086013466203504,-9.53958783424532,1,3,1,Urban,Darkness,2024-05-17 13:03:00,13,Friday,5,False,0,1.5,14.3,2.4,17.1,156000,0.42,1,0,1.593,0.9102564102564101
ACC-004771,Kerry,2024-05-15,04:51:00,52.14633866537916,-9.518779601832051,2,1,3,Urban,Darkness,2024-05-15 04:51:00,4,Wednesday,5,False,0,1.9500000000000002,13.1,3.8,14.8,156000,0.42,1,0,2.154,0.9102564102564101
ACC-004772,Cork,2025-02-04,16:46:00,51.9363496621095,-8.54081436811407,1,0,3,Urban,Darkness,2025-02-04 16:46:00,16,Tuesday,2,False,1,1.1500000000000001,8.1,11.8,38.3,584000,0.72,1,1,6.934000000000001,0.2945205479452055
ACC-004773,Dublin,2023-05-02,02:13:00,53.27962757808249,-6.35544606349053,2,2,2,Urban,Daylight,2023-05-02 02:13:00,2,Tuesday,5,False,0,2.0,11.6,0.0,23.0,1453000,1.0,0,0,0.69,0.13764624913971094
ACC-004774,Galway,2025-03-28,00:59:00,53.39853364583657,-9.07374080830368,2,1,3,Motorway,Daylight,2025-03-28 00:59:00,0,Friday,3,False,0,1.9500000000000002,7.6,1.8,30.9,292000,0.55,1,1,2.337,0.5308219178082193
ACC-004775,Kerry,2023-10-07,23:48:00,52.2184501932352,-9.563340047139192,2,2,3,Urban,Darkness,2023-10-07 23:48:00,23,Saturday,10,True,0,2.2,16.1,0.0,12.3,156000,0.42,0,0,0.369,0.9102564102564101
ACC-004776,Dublin,2025-03-15,15:38:00,53.34080094182794,-6.228542499548518,3,1,2,Urban,Daylight,2025-03-15 15:38:00,15,Saturday,3,True,0,2.3000000000000003,5.7,0.2,8.5,1453000,1.0,0,0,1.42,0.13764624913971094
ACC-004777,Dublin,2023-09-03,01:11:00,53.28389296758766,-6.194306962963192,2,0,1,Urban,Darkness,2023-09-03 01:11:00,1,Sunday,9,True,0,1.3,17.0,0.0,11.5,1453000,1.0,0,0,0.345,0.13764624913971094
ACC-004778,Dublin,2024-07-13,11:52:00,53.33590017365601,-6.096843645020085,3,4,2,Urban,Darkness,2024-07-13 11:52:00,11,Saturday,7,True,0,3.0500000000000003,14.5,0.6,13.3,1453000,1.0,0,0,0.669,0.13764624913971094
ACC-004779,Dublin,2024-06-09,08:52:00,53.30446137872708,-6.315857321527682,2,1,2,Urban,Daylight,2024-06-09 08:52:00,8,Sunday,6,True,1,1.75,11.8,2.5,29.5,1453000,1.0,1,1,2.01,0.13764624913971094
ACC-004780,Galway,2025-11-14,16:54:00,53.288154930262856,-8.996996893901615,2,1,4,Urban,Darkness,2025-11-14 16:54:00,16,Friday,11,False,1,2.1500000000000004,8.6,0.0,38.8,292000,0.55,0,1,1.514,0.5308219178082193
ACC-004781,Cork,2025-09-09,10:56:00,51.9472906960469,-8.53146536446732,1,0,1,Urban,Darkness,2025-09-09 10:56:00,10,Tuesday,9,False,0,0.75,14.5,10.6,30.4,584000,0.72,1,1,5.6819999999999995,0.2945205479452055
ACC-004782,Cork,2023-07-24,00:54:00,51.963770077470286,-8.534398443300336,3,2,2,Urban,Darkness,2023-07-24 00:54:00,0,Monday,7,False,0,2.5500000000000003,15.1,0.5,19.2,584000,0.72,0,0,0.8009999999999999,0.2945205479452055
ACC-004783,Limerick,2024-11-23,07:15:00,52.62328918954376,-8.624526836586664,2,1,2,Urban,Darkness,2024-11-23 07:15:00,7,Saturday,11,True,1,1.75,11.7,40.5,43.2,210000,0.5,1,1,19.521,0.7142857142857142
ACC-004784,Dublin,2023-04-01,21:22:00,53.42044253096966,-6.282393959020838,2,1,2,Urban,Daylight,2023-04-01 21:22:00,21,Saturday,4,True,0,1.75,9.0,16.7,18.4,1453000,1.0,1,0,8.317,0.13764624913971094
ACC-004785,Kerry,2023-08-09,08:51:00,52.21211990316076,-9.57114159789804,3,2,3,Urban,Daylight,2023-08-09 08:51:00,8,Wednesday,8,False,1,2.7500000000000004,18.5,0.3,12.0,156000,0.42,0,0,0.495,0.9102564102564101
ACC-004786,Dublin,2025-08-21,10:32:00,53.28641424810866,-6.190593673723666,1,0,2,Urban,Darkness,2025-08-21 10:32:00,10,Thursday,8,False,0,0.9500000000000001,14.7,0.0,11.1,1453000,1.0,0,0,0.33299999999999996,0.13764624913971094
ACC-004787,Cork,2023-10-19,23:08:00,51.91455137157313,-8.31373770224888,1,0,2,Urban,Daylight,2023-10-19 23:08:00,23,Thursday,10,False,0,0.9500000000000001,13.4,8.6,15.9,584000,0.72,1,0,4.347,0.2945205479452055
ACC-004788,Dublin,2024-11-08,06:35:00,53.29691213191016,-6.1959719868352,1,0,1,Urban,Darkness,2024-11-08 06:35:00,6,Friday,11,False,0,0.75,12.3,0.4,23.1,1453000,1.0,0,0,0.873,0.13764624913971094
ACC-004789,Waterford,2024-01-31,06:19:00,52.172812361867145,-7.182067527768188,2,0,1,Motorway,Daylight,2024-01-31 06:19:00,6,Wednesday,1,False,0,1.3,8.8,0.9,29.3,127000,0.44,0,1,1.5839999999999999,1.1338582677165354
ACC-004790,Kilkenny,2023-11-14,02:25:00,52.65011522157018,-7.293505614693357,3,1,2,Rural,Darkness,2023-11-14 02:25:00,2,Tuesday,11,False,0,2.3000000000000003,9.2,1.3,22.7,103000,0.4,1,0,1.4660000000000002,1.3592233009708736
ACC-004791,Kerry,2024-08-23,02:25:00,52.24735945648707,-9.544400056271138,3,2,2,Rural,Daylight,2024-08-23 02:25:00,2,Friday,8,False,0,2.5500000000000003,13.0,4.9,27.9,156000,0.42,1,1,3.042,0.9102564102564101
ACC-004792,Cork,2023-07-04,16:35:00,52.00799988773306,-8.558614814305454,1,0,1,Urban,Darkness,2023-07-04 16:35:00,16,Tuesday,7,False,1,0.75,13.4,5.7,21.3,584000,0.72,1,0,3.2039999999999997,0.2945205479452055
ACC-004793,Kerry,2023-12-12,10:15:00,52.18793199182127,-9.600234527019122,1,1,2,Urban,Darkness,2023-12-12 10:15:00,10,Tuesday,12,False,0,1.2000000000000002,7.2,1.6,18.1,156000,0.42,1,0,1.963,0.9102564102564101
ACC-004794,Dublin,2025-11-28,00:07:00,53.32006300516343,-6.170387717566784,1,1,1,Urban,Daylight,2025-11-28 00:07:00,0,Friday,11,False,0,1.0,8.6,4.0,34.0,1453000,1.0,1,1,3.1700000000000004,0.13764624913971094
ACC-004795,Dublin,2023-02-19,09:30:00,53.39156941544715,-6.160906180674811,2,0,2,Urban,Daylight,2023-02-19 09:30:00,9,Sunday,2,True,1,1.5,9.6,0.1,26.1,1453000,1.0,0,1,0.9280000000000002,0.13764624913971094
ACC-004796,Kerry,2023-05-11,14:08:00,52.07207612165879,-9.522953630836865,2,1,2,Urban,Darkness,2023-05-11 14:08:00,14,Thursday,5,False,0,1.75,11.1,4.1,26.8,156000,0.42,1,1,2.649,0.9102564102564101
ACC-004797,Wexford,2024-03-15,17:18:00,52.35696915960958,-6.40279371233754,1,0,4,Rural,Daylight,2024-03-15 17:18:00,17,Friday,3,False,1,1.35,9.9,3.6,29.6,163000,0.46,1,1,2.533,0.8957055214723927
ACC-004798,Dublin,2024-01-26,21:12:00,53.4296515988882,-6.280266949506912,2,7,2,Rural,Daylight,2024-01-26 21:12:00,21,Friday,1,False,0,3.25,6.9,1.0,40.9,1453000,1.0,0,1,2.452,0.13764624913971094
ACC-004799,Dublin,2025-06-05,10:40:00,53.311941615134224,-6.358097878706175,1,0,1,Rural,Daylight,2025-06-05 10:40:00,10,Thursday,6,False,0,0.75,12.8,4.5,17.7,1453000,1.0,1,0,2.556,0.13764624913971094
ACC-004800,Limerick,2024-01-13,13:16:00,52.66209225388802,-8.570465522241694,3,2,1,Rural,Daylight,2024-01-13 13:16:00,13,Saturday,1,True,0,2.3500000000000005,1.7,0.2,7.6,210000,0.5,0,0,2.3930000000000002,0.7142857142857142
ACC-004801,Cork,2025-06-30,00:03:00,52.024095158901126,-8.479361602991169,3,0,1,Urban,Daylight,2025-06-30 00:03:00,0,Monday,6,False,0,1.85,17.2,3.7,23.4,584000,0.72,1,0,2.367,0.2945205479452055
ACC-004802,Kilkenny,2023-11-06,14:55:00,52.57827297847319,-7.20569942277189,1,0,2,Motorway,Daylight,2023-11-06 14:55:00,14,Monday,11,False,0,0.9500000000000001,7.3,0.0,24.1,103000,0.4,0,0,1.3980000000000001,1.3592233009708736
ACC-004803,Waterford,2024-12-06,13:12:00,52.24342088265296,-7.254420987105202,1,0,2,Urban,Daylight,2024-12-06 13:12:00,13,Friday,12,False,0,0.9500000000000001,8.2,7.0,47.0,127000,0.44,1,1,5.01,1.1338582677165354
ACC-004804,Dublin,2023-08-26,06:05:00,53.442375550708086,-6.261940690424551,3,1,1,Rural,Daylight,2023-08-26 06:05:00,6,Saturday,8,True,0,2.1,14.7,3.1,20.7,1453000,1.0,1,0,2.016,0.13764624913971094
ACC-004805,Kerry,2025-06-25,06:35:00,52.18824556641536,-9.573541327840276,1,0,1,Urban,Daylight,2025-06-25 06:35:00,6,Wednesday,6,False,0,0.75,15.2,5.9,25.3,156000,0.42,1,1,3.414,0.9102564102564101
ACC-004806,Cork,2023-10-11,07:05:00,51.82335084722207,-8.548377691284509,3,3,2,Urban,Daylight,2023-10-11 07:05:00,7,Wednesday,10,False,1,2.8000000000000003,14.0,22.6,16.2,584000,0.72,1,0,10.656000000000002,0.2945205479452055
ACC-004807,Kerry,2024-09-20,00:31:00,52.06446409015874,-9.541066576183423,1,0,1,Rural,Daylight,2024-09-20 00:31:00,0,Friday,9,False,0,0.75,14.3,0.0,10.8,156000,0.42,0,0,0.324,0.9102564102564101
ACC-004808,Dublin,2024-01-23,03:59:00,53.37936020330749,-6.2649694366349085,1,0,3,Urban,Daylight,2024-01-23 03:59:00,3,Tuesday,1,False,0,1.1500000000000001,10.3,2.5,45.4,1453000,1.0,1,1,2.487,0.13764624913971094
ACC-004809,Cork,2023-04-14,23:13:00,51.8703473006094,-8.711405126215189,2,2,2,Rural,Daylight,2023-04-14 23:13:00,23,Friday,4,False,0,2.0,8.1,1.2,22.1,584000,0.72,1,0,1.678,0.2945205479452055
ACC-004810,Galway,2024-11-11,12:36:00,53.2851304725558,-9.004009083584828,2,1,2,Urban,Daylight,2024-11-11 12:36:00,12,Monday,11,False,0,1.75,7.4,0.0,7.3,292000,0.55,0,0,0.8689999999999999,0.5308219178082193
ACC-004811,Galway,2025-08-07,20:17:00,53.36621051061215,-9.11060685518128,1,0,1,Urban,Darkness,2025-08-07 20:17:00,20,Thursday,8,False,0,0.75,15.7,1.8,34.9,292000,0.55,1,1,1.857,0.5308219178082193
ACC-004812,Wexford,2023-12-14,07:49:00,52.21807813993389,-6.473487271008306,2,1,3,Urban,Daylight,2023-12-14 07:49:00,7,Thursday,12,False,1,1.9500000000000002,8.0,1.1,18.3,163000,0.46,1,0,1.544,0.8957055214723927
ACC-004813,Dublin,2023-02-23,07:35:00,53.449674895968506,-6.236111809458473,3,2,2,Rural,Daylight,2023-02-23 07:35:00,7,Thursday,2,False,1,2.5500000000000003,6.0,0.0,25.1,1453000,1.0,0,1,1.7530000000000001,0.13764624913971094
ACC-004814,Cork,2023-08-03,16:38:00,51.83437095499907,-8.41178526006352,2,1,4,Urban,Darkness,2023-08-03 16:38:00,16,Thursday,8,False,1,2.1500000000000004,15.2,0.0,26.8,584000,0.72,0,1,0.804,0.2945205479452055
ACC-004815,Kilkenny,2024-07-11,23:23:00,52.70748639648095,-7.217447675815253,3,1,2,Rural,Darkness,2024-07-11 23:23:00,23,Thursday,7,False,0,2.3000000000000003,13.5,1.4,19.5,103000,0.4,1,0,1.2149999999999999,1.3592233009708736
ACC-004816,Waterford,2025-06-27,18:21:00,52.10789083102036,-7.255024514161341,3,4,2,Urban,Daylight,2025-06-27 18:21:00,18,Friday,6,False,1,3.0500000000000003,16.8,0.9,30.2,127000,0.44,0,1,1.311,1.1338582677165354
ACC-004817,Dublin,2025-11-15,22:22:00,53.42346824431929,-6.216619066116619,4,5,1,Urban,Daylight,2025-11-15 22:22:00,22,Saturday,11,True,0,3.6500000000000004,10.8,10.1,45.2,1453000,1.0,1,1,5.901,0.13764624913971094
ACC-004818,Dublin,2023-10-29,07:30:00,53.35561699483309,-6.092882779698139,2,0,4,Urban,Darkness,2023-10-29 07:30:00,7,Sunday,10,True,1,1.9000000000000001,9.8,3.5,26.7,1453000,1.0,1,1,2.4259999999999997,0.13764624913971094
ACC-004819,Dublin,2024-12-14,06:59:00,53.43166513770756,-6.1948931001773815,1,2,3,Urban,Daylight,2024-12-14 06:59:00,6,Saturday,12,True,0,1.6500000000000001,5.8,1.4,26.4,1453000,1.0,1,1,2.472,0.13764624913971094
ACC-004820,Dublin,2024-11-10,14:57:00,53.34429135479593,-6.171381635152497,2,1,1,Urban,Daylight,2024-11-10 14:57:00,14,Sunday,11,True,0,1.55,12.3,1.2,17.1,1453000,1.0,1,0,1.053,0.13764624913971094
ACC-004821,Dublin,2025-10-30,10:55:00,53.35385751860797,-6.293008197462391,1,1,1,Urban,Darkness,2025-10-30 10:55:00,10,Thursday,10,False,0,1.0,10.0,11.8,45.0,1453000,1.0,1,1,6.66,0.13764624913971094
ACC-004822,Dublin,2025-11-24,02:42:00,53.30599180533876,-6.268581186226779,3,2,3,Urban,Daylight,2025-11-24 02:42:00,2,Monday,11,False,0,2.7500000000000004,7.2,0.9,28.7,1453000,1.0,0,1,1.966,0.13764624913971094
